camp_code,majr_code_1,completed,grantpct,transfer,gpa_final,gpa_first_term,gpa_first_year,cityapp,statapp,natnapp,hscity,hsstate,hsnatn,hsgpa,minor,maj2,ethnicity,act_composite,sat_total
"2","SPAU","matched (3)",33,0,3.759259,3.947368,3.921053,"Bellmore","NY","","Uniondale","NY","","85.44",0,0,"8. White",,1250
"1","UND","matched (3)",0,0,3.67451,3.607843,3.715686,"Flushing","NY","","New York","NY","","85.24",0,0,"8. White",,1180
"2","PSY","matched (3)",0,0,3.345794,3.4375,3.4375,"Seattle","WA","","Mercer Island","WA","","98.00",0,1,"8. White",,1200
"1","BUS","matched (3)",0,0,3.175258,2.666667,2.666667,"Flushing","NY","","New York","NY","","85.17",0,0,"8. White",,1130
"1","BUS","matched (3)",71,0,3.411985,3.666667,3.666667,"Monsey","NY","","Suffern","NY","","86.56",0,0,"8. White",,960
"1","BUS","matched (3)",20,0,3.759036,3.854167,3.854167,"Skokie","IL","","Chicago","IL","","89.74",0,0,"8. White",,1130
"2","PSY","matched (3)",0,"master only (1)",2.988764,3.333333,3.333333,"Teaneck","NJ","","Elizabeth","NJ","","88.00",0,0,"8. White",,1300
"1","COM","master only (1)",0,"master only (1)",3.479167,2.333333,2.333333,"Staten Island","NY","","New York","NY","","85.21",0,0,"8. White",,1320
"1","PRE","master only (1)",71,0,3.270833,3.3125,3.270833,"Brooklyn","NY","","New York","NY","","86.21",0,0,"8. White",,1180
"1","UND","matched (3)",0,0,3.831325,3.818182,3.818182,"University Heights","OH","","Cleveland Heights","OH","","94.91",0,0,"8. White",,1370
"1","UND","master only (1)",137,0,3.730159,3.866667,3.730159,"Toronto","ON","CANADA","Downsview","ON","CANADA","81.45",0,0,"1. Non Resident Alien",,
"2","SHA","matched (3)",0,0,3.240981,3.157895,3.149123,"Plainview","NY","","Uniondale","NY","","96.06",0,1,"8. White",,1040
"1","BUS","matched (3)",0,0,3.339286,3.520833,3.7,"Waterbury","CT","","","","","A-",0,0,"8. White",,1140
"2","POL","matched (3)",36,"master only (1)",2.565972,2.520833,2.619048,"Holliswood","NY","","Hewlett Bay Park","NY","","83.00",0,0,"8. White",,1000
"2","UND","matched (3)",0,0,3.556575,3.842105,3.873874,"Monsey","NY","","Elizabeth","NJ","","91.93",0,0,"8. White",,1130
"1","UND","matched (3)",12,0,3.425819,3.447619,3.447619,"Brooklyn","NY","","Brooklyn","NY","","84.85",0,0,"8. White",,1240
"2","BUS","matched (3)",40,0,3.546667,3.666667,3.69697,"HIghland Park","NJ","","Elizabeth","NJ","","79.09",0,0,"8. White",,1040
"1","PRH","master only (1)",55,0,2.538889,3.104167,3.010101,"","","","Staten Island","NY","","95.75",0,0,"8. White",,1360
"1","BUS","master only (1)",45,0,3.755556,3.755556,3.755556,"W Long Branch","NJ","","Ocean","NJ","","80.6",0,0,"8. White",,1160
"2","BUS","matched (3)",18,0,3.587121,3.8125,3.677419,"Great Neck","NY","","Cedarhurst","NY","","86.55",0,0,"8. White",,1100
"1","MAT","matched (3)",0,"master only (1)",3.924603,4,4,"Oceanside","NY","","New York","NY","","90.74",0,0,"8. White",,1270
"2","UND","matched (3)",0,0,3.700306,3.833333,3.733333,"Brooklyn","NY","","Brooklyn","NY","","93",0,0,"8. White",,1160
"1","ACC","matched (3)",9,"master only (1)",3.95122,3.862745,3.862745,"Chicago","IL","","Skokie","IL","","90",0,0,"8. White",,1350
"1","UND","matched (3)",0,0,3.293333,3.452381,3.333333,"Monsey","NY","","Suffern","NY","","86.11",0,0,"8. White",,
"2","MAT","master only (1)",65,0,2.864583,2.824561,2.864583,"Silver Spring","MD","","Silver Spring","MD","","83.45",0,0,"8. White",,1390
"2","BIO","matched (3)",0,0,3.814103,3.897436,3.804598,"Merion Station","PA","","Bala Cynwyd","PA","","95.00",0,0,"8. White",,1340
"1","UND","matched (3)",18,0,3.181609,3.692308,3.525641,"Jamaica Estates","NY","","New York","NY","","76.1",0,0,"8. White",,980
"1","BUS","matched (3)",0,0,3.693069,3.588235,3.647059,"Baltimore","MD","","Silver Spring","MD","","92.68",0,0,"8. White",,1190
"1","BUS","matched (3)",0,0,3.648485,3.466667,3.466667,"Brookline","MA","","Brookline","MA","","77.7",0,0,"8. White",,1080
"1","UND","matched (3)",27,0,3.785441,3.784314,3.784314,"Scarsdale","NY","","Mamaroneck","NY","","97.16",0,0,"8. White",,1390
"2","EDU","matched (3)",0,0,3.365248,3.0625,3.064103,"Skokie","IL","","Chicago","IL","","92.10",0,0,"8. White",21,
"2","BUS","matched (3)",0,0,3.307407,3.6,3.533333,"Los Angeles","CA","","Los Angeles","CA","","88",0,0,"8. White",,1000
"1","UND","master only (1)",36,0,1.927928,3,3,"Flushing","NY","","New York","NY","","77.0",0,0,"8. White",,1000
"1","BIO","matched (3)",33,0,2.896057,2.377778,2.666667,"Chicago","IL","","Skokie","IL","","79.50",0,0,"8. White",,
"1","BUS","matched (3)",0,0,3.632035,3.823529,3.823529,"Skokie","IL","","Skokie","IL","","87.00",0,0,"8. White",,1280
"2","SHA","master only (1)",0,0,2.76282,2.666667,2.666667,"Suffern","NY","","Suffern","NY","","86.94",0,0,"8. White",,990
"2","SHA","matched (3)",0,0,3.352941,3.0625,3.133333,"","","","Holliswood","NY","","83.84",0,0,"8. White",,1110
"1","UND","master only (1)",0,0,2.129032,3.208333,2.979798,"New York","NY","","New York","NY","","78.81",0,0,"8. White",,1450
"2","PSY","master only (1)",25,0,3.148148,3.333333,3.148148,"Dallas","TX","","Dallas","TX","","95.42",0,0,"8. White",,1060
"1","UND","master only (1)",0,0,3.576576,3.733333,3.591398,"Brooklyn","NY","","New York","NY","","86.06",0,0,"8. White",,1110
"2","PSY","matched (3)",59,0,3.519713,3.791667,3.781609,"West Orange","NJ","","Paramus","NJ","","90.40",0,0,"8. White",,1250
"1","BUS","matched (3)",0,"master only (1)",3.676568,3.862745,3.72549,"Bronx","NY","","Paramus","NJ","","",0,0,"8. White",,
"2","UND","matched (3)",61,0,3.061876,2.833333,2.811594,"Spring Valley","NY","","Elizabeth","NJ","","81.77",0,0,"8. White",,1190
"1","UND","matched (3)",80,0,3.822785,3.8,3.895833,"Beverly Hills","CA","","Los Angeles","CA","","93.51",0,0,"8. White",,1460
"2","UND","matched (3)",65,0,3.102041,2.785714,2.868687,"Boca Raton","FL","","N. Miami Beach","FL","","87.71",0,0,"8. White",,940
"1","BUS","matched (3)",0,0,3.853933,3.885057,3.915344,"Teaneck","NJ","","Paramus","NJ","","87.57",0,0,"8. White",,1420
"2","PSY","matched (3)",18,0,3.950156,4,4,"Highland Park","NJ","","Elizabeth","NJ","","96.68",1,0,"8. White",,1370
"1","BIO","matched (3)",47,0,3.283525,3.25,3.373737,"Chicago","IL","","Skokie","IL","","89.83",0,0,"8. White",,1220
"2","BUS","master only (1)",18,0,3.535088,3.761905,3.535088,"Cherry Hill","NJ","","Elizabeth","NJ","","94.47",0,0,"8. White",,1330
"1","COM","master only (1)",89,0,2.166667,2.166667,2.166667,"Pembroke Pines","FL","","","","","",0,0,"8. White",,1490
"2","JST","matched (3)",18,0,3.812057,3.719298,3.74359,"Far Rockaway","NY","","Holliswood","NY","","89.95",0,0,"8. White",,1380
"1","UND","matched (3)",0,0,3.516516,2.955556,2.955556,"New York","NY","","New York","NY","","87.20",0,0,"8. White",,1300
"2","ENG","matched (3)",36,"master only (1)",3.379433,3.166667,3.166667,"Far Rockaway","NY","","Far Rockaway","NY","","91.46",0,0,"8. White",,1100
"1","BUS","matched (3)",0,0,2.09375,2.384615,2.384615,"Silver Spring","MD","","Rockville","MD","","82.91",0,0,"8. White",,1210
"2","JST","master only (1)",0,0,3.851852,3.851852,3.851852,"West Orange","NJ","","Elizabeth","NJ","","93.09",1,0,"8. White",,1300
"1","BUS","master only (1)",39,0,3.915751,3.916667,3.959596,"FairLawn","NJ","","Paramus","NJ","","88.24",0,0,"8. White",,1340
"2","UND","master only (1)",18,0,3.939394,4,3.939394,"New York","NY","","Brooklyn","NY","","90.20",0,0,"8. White",,1370
"2","SHA","matched (3)",0,0,3.354776,3.722222,3.722222,"Los Angeles","CA","","Los Angeles","CA","","93.41",0,0,"8. White",21,1260
"1","HIS","matched (3)",0,0,2.418972,3.025641,2.75817,"West Orange","NJ","","","","","80",0,0,"8. White",,1120
"1","UND","master only (1)",33,0,3.288389,3.235294,3.235294,"Fort Lee","NJ","","Teaneck","NJ","","85.0",0,0,"8. White",,1020
"1","POL","matched (3)",22,0,3.539683,3.490196,3.490196,"Brooklyn","NY","","Lawrence","NY","","82.13",0,1,"8. White",,1240
"1","ACC","matched (3)",18,0,3.670996,4,3.875,"Flushing","NY","","Lawrence","NY","","93.51",0,0,"8. White",,1320
"1","UND","matched (3)",46,0,3.74552,3.960784,3.960784,"Brooklyn","NY","","Brooklyn","NY","","93.4",0,0,"8. White",,1480
"2","BUS","master only (1)",27,0,3.478261,3.666667,3.833333,"Brooklyn","NY","","Holliswood","NY","","89.00",0,0,"8. White",,920
"1","UND","matched (3)",118,0,3.701754,3.555556,3.597222,"Lawrence","NY","","Brooklyn","NY","","A-",0,0,"8. White",,1420
"1","BUS","master only (1)",71,"master only (1)",2.112403,2.476191,2.609195,"Panama City","","PANAMA","","","","",0,0,"1. Non Resident Alien",,
"1","BIO","matched (3)",0,0,3.541219,3.54902,3.54902,"Lawrence","NY","","Lawrence","NY","","90.19",0,0,"8. White",,1290
"2","UND","matched (3)",0,0,3.940678,4,3.967742,"Fort Lauderdale","FL","","Miami Beach","FL","","95.50",0,0,"8. White",,1290
"1","UND","matched (3)",100,0,3.72549,3.583333,3.626263,"Fairlawn","NJ","","Teaneck","NJ","","91.55",0,0,"1. Non Resident Alien",,1350
"1","BUS","matched (3)",24,0,3.501754,3.794872,3.511905,"Silver Spring","MD","","Rockville","MD","","",0,0,"8. White",,1330
"2","BUS","matched (3)",61,0,3.777778,3.789474,3.862069,"Staten Island","NY","","Brooklyn","NY","","A-",0,0,"8. White",,1200
"2","BUS","matched (3)",24,0,3.300813,2.979167,3.313725,"Teaneck","NJ","","Elizabeth","NJ","","83.09",0,0,"8. White",,1100
"2","PSY","matched (3)",0,0,3.730924,3.388889,3.426667,"West Orange","NJ","","Elizabeth","NJ","","92.16",1,0,"8. White",,1270
"2","BUS","master only (1)",30,0,2.811448,3,3,"Monsey","NY","","Suffern","NY","","89.51",0,0,"8. White",,960
"1","BUS","matched (3)",23,0,3.911565,3.777778,3.908046,"Teaneck","NJ","","Teaneck","NJ","","82.00",0,0,"8. White",,1110
"1","UND","matched (3)",24,0,3.937037,3.866667,3.9375,"","","","New York","NY","","94.21",0,0,"8. White",,1070
"1","UND","matched (3)",0,0,3.724919,3.641026,3.8,"Englewood","NJ","","New York","NY","","89.03",0,0,"8. White",,1290
"2","JST","matched (3)",0,0,3.961539,3.875,3.914286,"West Orange","NJ","","Elizabeth","NJ","","91.57",0,1,"8. White",,1240
"1","BUS","matched (3)",19,0,2.336806,1.871795,1.544444,"Teaneck","NJ","","Teaneck","NJ","","B-",0,0,"8. White",,1160
"2","EDU","matched (3)",56,0,2.867924,2.3125,2.635417,"Miami Beach","FL","","Miami Beach","FL","","84.51",0,0,"8. White",,
"2","UND","matched (3)",0,0,3.414847,3.0625,3.057143,"Skokie","IL","","Chicago","IL","","86.18",0,0,"8. White",,1080
"1","UND","matched (3)",33,0,3.194444,3.117647,3.27957,"Passaic","NJ","","Teaneck","NJ","","76.3",0,0,"8. White",,1050
"2","BIO","matched (3)",29,"master only (1)",3.809524,3.916667,3.781609,"Flushing","NY","","Holliswood","NY","","96.65",0,0,"8. White",,1270
"1","BUS","master only (1)",17,0,2.768116,3.205128,3.205128,"Phoenix","AZ","","","","","85.9",0,0,"8. White",,1060
"1","POL","master only (1)",65,0,3.178571,3.388889,3.178571,"Bridgeport","CT","","South River","NJ","","89.6",0,0,"8. White",,1280
"2","SHA","matched (3)",0,0,3.635009,3.533333,3.533333,"Teaneck","NJ","","Elizabeth","NJ","","85.43",0,0,"8. White",,1180
"2","UND","matched (3)",0,0,3.231292,2.941176,3.225806,"Silver Spring","MD","","Rockville","MD","","90.25",0,0,"8. White",26,1110
"1","PRH","matched (3)",9,"master only (1)",3.891473,3.823529,3.823529,"Teaneck","NJ","","Paramus","NJ","","94",0,0,"1. Non Resident Alien",,1450
"2","UND","matched (3)",36,0,3.374074,3.444444,3.365592,"Brooklyn","NY","","Holliswood","NY","","83.90",0,0,"8. White",,1180
"2","PSY","matched (3)",30,0,2.9375,3,3.225806,"West Orange","NJ","","Suffern","NY","","82.22",0,0,"2. Unknown",,1020
"1","LAW","matched (3)",12,"master only (1)",3.658634,3.843137,3.843137,"Suffern","NY","","Teaneck","NJ","","81",0,0,"8. White",,1050
"1","UND","matched (3)",101,"master only (1)",3.872727,4,3.969697,"Montreal","QC","CANADA","Cote St. Luc","QC","CANADA","93.72",0,0,"1. Non Resident Alien",,1250
"2","JST","master only (1)",0,0,3.3125,3.3125,3.3125,"Lawrence","NY","","Hewlett Bay Park","NY","","93.90",0,0,"8. White",,1300
"2","UND","matched (3)",56,0,3.190476,3.190476,3.190476,"New Rochelle","NY","","Holliswood","NY","","87.39",0,0,"8. White",,1100
"1","BUS","matched (3)",50,0,3.900383,3.897436,3.955555,"Brooklyn","NY","","Brooklyn","NY","","",0,0,"8. White",,1180
"1","UND","matched (3)",0,0,3.564815,3.333333,3.533333,"Jamaica","NY","","Uniondale","NY","","92.12",0,0,"8. White",,
"1","UND","matched (3)",52,0,3.108772,2.555556,2.84375,"Teaneck","NJ","","Teaneck","NJ","","78.81",0,0,"8. White",,1070
"2","JST","matched (3)",107,"master only (1)",3.54955,3.649123,3.54955,"Paramus","NJ","","Suffern","NY","","99.55",0,1,"8. White",,1220
"2","UND","matched (3)",40,0,3.957958,3.9375,3.971429,"Brooklyn","NY","","Brooklyn","NY","","90.29",0,0,"8. White",,1030
"1","UND","matched (3)",24,0,3.916667,4,3.939394,"Brooklyn","NY","","Brooklyn","NY","","93.79",0,0,"8. White",,1250
"1","ECO","matched (3)",0,0,3.978355,4,4,"Bronx","NY","","Brooklyn","NY","","90.03",0,0,"8. White",,1120
"1","ENG","master only (1)",18,0,3.443787,3.176471,3.466667,"Teaneck","NJ","","Teaneck","NJ","","",0,0,"8. White",,
"1","UND","matched (3)",47,0,3.656716,3.784314,3.777778,"Ocean","NJ","","Ocean","NJ","","89.39",0,0,"8. White",,1270
"1","UND","matched (3)",25,0,3.862745,3.72549,3.72549,"Brookline","MA","","Brookline","MA","","89",0,0,"8. White",,1380
"1","COM","master only (1)",54,0,2.388889,2.177778,2.690476,"Brooklyn","NY","","Brooklyn","NY","","84",0,0,"8. White",,980
"1","BUS","matched (3)",0,0,3.70405,3.625,3.625,"New Rochelle","NY","","Mamaroneck","NY","","92.75",0,0,"8. White",,1290
"1","POL","matched (3)",0,0,3.650602,3.371428,3.6,"New York","NY","","Rockville","MD","","90.15",0,0,"8. White",,
"2","ENG","master only (1)",5,0,2.142857,1.866667,2.142857,"Allenhurst","NJ","","Ocean","NJ","","81.00",0,0,"8. White",,1070
"2","PSY","matched (3)",92,0,3.164794,3.4375,3.15942,"Johannesburg","","SOUTH AFRICA","Foreign City","","Unknown Nation","",0,0,"1. Non Resident Alien",,1010
"2","PSY","matched (3)",56,0,3.528139,3.8125,3.794872,"Teaneck","NJ","","Elizabeth","NJ","","89.84",1,0,"8. White",,1210
"2","EDU","matched (3)",0,"master only (1)",3.895582,3.833333,3.833333,"Fairlawn","NJ","","Suffern","NY","","94.26",0,0,"8. White",,1290
"2","SHA","matched (3)",0,"master only (1)",3.091954,2.473684,2.612903,"Silver Spring","MD","","Silver Spring","MD","","93.00",0,0,"8. White",,1140
"1","BIO","matched (3)",91,0,3.026379,3.533333,3.677419,"Baku","","AZERBAIJAN","","","","",0,0,"1. Non Resident Alien",,750
"2","ENG","matched (3)",69,0,3.478723,3.266667,3.366667,"Baltimore","MD","","Owing Mills","MD","","79.79",0,0,"8. White",,1260
"2","SPAU","master only (1)",18,0,3.959184,4,4,"Teaneck","NJ","","Elizabeth","NJ","","95.84",0,0,"8. White",,1420
"1","ACC","matched (3)",0,0,2.584229,1.955556,2.45977,"Staten Island","NY","","Staten Island","NY","","",0,0,"8. White",,980
"2","EDU","master only (1)",57,"master only (1)",2.982818,2.266667,2.633333,"Skokie","IL","","Chicago","IL","","86.00",0,0,"8. White",26,
"1","UND","matched (3)",22,"master only (1)",3.069597,2.904762,2.75,"Passaic","NJ","","","","","",0,0,"8. White",,1110
"1","PRE","matched (3)",41,0,3.541667,3.5625,3.4375,"Silver Spring","MD","","Rockville","MD","","91.36",0,0,"8. White",,1370
"1","UND","matched (3)",54,0,3.703704,4,4,"Passaic","NJ","","New York","NY","","93.8",0,0,"8. White",,1350
"1","BIO","matched (3)",18,0,3.722807,3.666667,3.666667,"West Hempstead","NY","","New York","NY","","89.05",0,0,"1. Non Resident Alien",,1400
"1","COM","master only (1)",13,0,2.531746,2.897436,2.897436,"Fair Lawn","NJ","","Teaneck","NJ","","76.4",0,0,"8. White",,1210
"1","BUS","master only (1)",24,0,2.689103,3.25641,3.049383,"Chicago","IL","","Chicago","IL","","85",0,0,"8. White",,1030
"2","PSY","matched (3)",0,0,3.767025,3.888889,3.888889,"Brooklyn","NY","","Cleveland Heights","OH","","93.00",0,0,"8. White",,1140
"1","UND","master only (1)",52,0,2.915594,3.128205,2.897436,"Staten Island","NY","","Elizabeth","NJ","","82.03",0,0,"8. White",,1210
"1","MAT","master only (1)",36,0,2.958333,2.958333,2.958333,"Denver","CO","","","","","90",0,0,"8. White",,960
"1","COM","matched (3)",112,"master only (1)",3.65873,3.45098,3.533333,"Pittsburgh","PA","","","","","95",0,0,"8. White",,1420
"1","ACC","master only (1)",0,0,2.645833,2.645833,2.645833,"Great Neck","NY","","Cedarhurst","NY","","89.46",0,0,"8. White",,1220
"1","ENG","matched (3)",0,0,3.663082,3.722222,3.733333,"Skokie","IL","","Skokie","IL","","93.",0,0,"8. White",,1270
"2","ART","master only (1)",69,0,3.324324,3.433333,3.324324,"Highland Park","NJ","","New Brunswick","NJ","","",0,0,"8. White",,1420
"1","BUS","matched (3)",80,0,3.594203,3.395833,3.414141,"Thornhill","ON","CANADA","Downsview","ON","CANADA","70.24",0,0,"8. White",,970
"1","BUS","matched (3)",50,0,3.137014,2.4,3.115151,"Flushing","NY","","New York","NY","","84.51",0,0,"8. White",,860
"2","BIO","matched (3)",67,"master only (1)",3.222222,3.298246,3.222222,"Seattle","WA","","Mercer Island","WA","","92.00",0,0,"8. White",,
"2","BUS","matched (3)",77,0,3.292011,3.466667,3.589744,"Reseda","CA","","Los Angeles","CA","","94.00",0,0,"8. White",,970
"1","BUS","matched (3)",107,0,3.704082,3.952381,3.752688,"Tarzana","CA","","","","","",0,0,"8. White",,940
"2","UND","master only (1)",14,0,2.833333,2.833333,2.833333,"No. Hollywood","CA","","Los Angeles","CA","","90.61",0,0,"8. White",,1110
"2","BUS","matched (3)",47,"master only (1)",3.989691,4,4,"Randallstown","MD","","Owing Mills","MD","","96.60",1,0,"8. White",,1340
"2","PSY","matched (3)",57,0,3.228916,3.166667,3.341463,"Bronx","NY","","","","","",0,1,"8. White",,
"1","UND","matched (3)",0,0,3.737127,3.729167,3.688172,"Lutherville","MD","","Baltimore","MD","","89",0,0,"8. White",,1340
"2","BIO","matched (3)",77,"master only (1)",3.813725,3.854167,3.813725,"Thornhill","ON","CANADA","Downsview","ON","CANADA","84.15",0,0,"1. Non Resident Alien",,1210
"2","EDU","matched (3)",65,0,3.666667,3.722222,3.711712,"Brooklyn","NY","","Brooklyn","NY","","80.00",0,0,"8. White",,1080
"2","MAT","master only (1)",45,0,3.765152,3.923077,3.91358,"Brooklyn","NY","","Brooklyn","NY","","94.47",0,0,"8. White",,1050
"2","UND","matched (3)",65,"master only (1)",3.042735,3.066667,3.242424,"Baltimore","MD","","Owing Mills","MD","","81.00",0,0,"8. White",,1050
"1","CHE","matched (3)",67,0,3.971698,3.952381,3.956989,"Paris","","FRANCE","","","","",0,1,"8. White",,1250
"2","PHT","matched (3)",33,0,3.969697,3.9375,3.931035,"Teaneck","NJ","","Suffern","NY","","90.00",0,0,"8. White",,1140
"2","EDU","matched (3)",0,0,3.621993,3.666667,3.695238,"Monsey","NY","","Suffern","NY","","86.30",0,0,"8. White",,1220
"1","UND","matched (3)",77,0,2.858025,4,3.833333,"Oak Park","MI","","Southfield","MI","","94.97",0,0,"8. White",,1380
"1","BUS","matched (3)",0,0,3.047138,3.190476,3.241379,"Southfield","MI","","Southfield","MI","","87.0",0,0,"8. White",,1120
"2","BUS","matched (3)",0,0,2.931818,3.333333,3.185185,"Cincinnati","OH","","Columbus","OH","","86.58",0,0,"8. White",,1150
"2","MAT","master only (1)",0,0,3.080586,3.611111,3.611111,"Teaneck","NJ","","Elizabeth","NJ","","91.09",0,0,"8. White",,1180
"1","POL","matched (3)",43,0,3.177033,3.645833,3.737374,"Newton","MA","","Brookline","MA","","81.13",0,0,"8. White",,
"2","BUS","matched (3)",83,0,3.214876,3.666667,3.416667,"Casablanca","","MOROCCO","Foreign City","","Unknown Nation","",0,0,"1. Non Resident Alien",,
"2","BUS","matched (3)",55,"master only (1)",3.669697,3.8125,3.689655,"Nepean","ON","CANADA","Foreign City","","Unknown Nation","90.9",0,0,"1. Non Resident Alien",,1240
"1","BUS","matched (3)",0,0,3.684211,3.75,3.75,"Teaneck","NJ","","Paramus","NJ","","89.70",0,0,"8. White",,1290
"2","UND","matched (3)",58,0,3.829268,3.933333,3.9,"Quincy","MA","","Brookline","MA","","90.50",0,0,"8. White",,1290
"2","EDU","master only (1)",0,0,3.4375,3.4375,3.4375,"Skokie","IL","","Chicago","IL","","86.92",0,0,"8. White",,1170
"2","BUS","matched (3)",32,0,3.636667,3.583333,3.666667,"New Hempstead","NY","","Suffern","NY","","84.10",0,0,"8. White",,1190
"1","UND","matched (3)",0,0,3.504065,3.333333,3.333333,"Woodmere","NY","","New York","NY","","88.67",0,0,"8. White",,1260
